Long Code Stop;Stop;Municipality;Country;Didoc Code;Coordonnées;Actif
MDRZ00;Moulins-de-Drize;PLAN-LES-OUATES;CH;8593062;46.167679, 6.140416;Y
MDRZ02;Moulins-de-Drize;PLAN-LES-OUATES;CH;8593062;46.167358, 6.139971;Y
JOCT00;Jonction;GENÈVE;CH;8587062;46.200718, 6.129549;Y
JOCT02;Jonction;GENÈVE;CH;8587062;46.201241, 6.130805;Y
MEES00;Meinier-Essert;MEINIER;CH;8595673;46.244991, 6.223469;Y
MEGL01;Meinier-Eglise;MEINIER;CH;8593001;46.246563, 6.233692;Y
MEMA01;Meyrin-Mairie;MEYRIN;CH;8595028;46.233505, 6.080246;Y
MEPR00;Meinier-Pralys;MEINIER;CH;8593004;46.243576, 6.226445;Y
JOPO00;Genève, Pointe de la Jonction;GENÈVE;CH;8511186;46.201206, 6.126168;Y
MERV00;Mervelet;GENÈVE;CH;8592855;46.21954, 6.122745;Y
JUBE01;Jussy-Bellebouche;JUSSY;CH;8592959;46.237766, 6.276351;Y
METR00;Métropole;GENÈVE;CH;8592856;46.203243, 6.151399;Y
JUCH00;Jussy-Château;JUSSY;CH;8592962;46.237217, 6.270215;Y
JUCH01;Jussy-Château;JUSSY;CH;8592962;46.237144, 6.270021;Y
MFER03;Machefer;VERSOIX;CH;8503046;46.272644, 6.14108;Y
MFER05;Machefer;VERSOIX;CH;8503046;46.272594, 6.141584;Y
MGNE00;Montagne;CHÊNE-BOUGERIES;CH;8592697;46.204662, 6.199309;Y
MGNE01;Montagne;CHÊNE-BOUGERIES;CH;8592697;46.205368, 6.200058;Y
JVIL00;De-Joinville;MEYRIN;CH;8595027;46.224522, 6.107861;Y
JVIL01;De-Joinville;MEYRIN;CH;8595027;46.224743, 6.107738;Y
JVUY00;Vüy;VEYRIER;CH;8592676;46.176231, 6.148242;Y
MGRE00;Montalègre;COLOGNY;CH;8592749;46.221603, 6.180531;Y
KRIG01;Krieg;GENÈVE;CH;8592846;46.193874, 6.160831;Y
MIRE01;Miremont;GENÈVE;CH;8592860;46.189125, 6.155968;Y
MLBA00;Moillebeau;GENÈVE;CH;8592861;46.220341, 6.129129;Y
MLER00;Milière;VEYRIER;CH;8593205;46.165489, 6.158247;Y
MLER01;Milière;VEYRIER;CH;8593205;46.165691, 6.157789;Y
MLGN00;Malagny;GENTHOD;CH;8592933;46.270897, 6.158854;Y
MLPT01;Malpertuis;BERNEX;CH;8592659;46.182041, 6.064678;Y
LACH00;La Chêna;GY;CH;8592955;46.249378, 6.254521;Y
MLRD00;Molard;GENÈVE;CH;8592862;46.203964, 6.148441;Y
LADA00;La Dame;COLLONGE-BELLERIVE;CH;8592735;46.250927, 6.21981;Y
MLRD03;Molard;GENÈVE;CH;8592862;46.203026, 6.147336;Y
LADA01;La Dame;COLLONGE-BELLERIVE;CH;8592735;46.250526, 6.219274;Y
MLRD04;Molard;GENÈVE;CH;8592862;46.203239, 6.146968;Y
LADO00;La Donzelle;DARDAGNY;CH;8592767;46.18449, 6.008243;Y
MLVT00;Saint-Genis-Porte de France;SAINT-GENIS-POUILLY;FR;1402572;46.240849, 6.029208;Y
MLVT01;Saint-Genis-Porte de France;SAINT-GENIS-POUILLY;FR;1402572;46.241074, 6.02845;Y
LAMA01;Lancy-Mairie;LANCY;CH;8587902;46.184288, 6.121964;Y
MNEU01;Maisons-Neuves;CORSIER;CH;8592763;46.261673, 6.229999;Y
LAPR02;Lancy-Pont-Rouge-Gare;LANCY;CH;8589098;46.188068, 6.124593;Y
LAST00;Laconnex-Stand de tir;LACONNEX;CH;8592973;46.15863, 6.037703;Y
MOIL07;Moillesulaz;THÔNEX;CH;8593118;46.192352, 6.206442;Y
MOIL08;Moillesulaz;THÔNEX;CH;8593118;46.19244, 6.205884;Y
LAUB03;Aubert;GENÈVE;CH;8592849;46.192085, 6.163581;Y
LAVC00;L'Avenir-Croisée;PRESINGE;CH;8595227;46.217854, 6.237295;Y
LAVE02;L'Avenir;PRESINGE;CH;8507420;46.220139, 6.239888;Y
MOLE00;Môle;GENÈVE;CH;8592863;46.213367, 6.145483;Y
LAVE03;L'Avenir;PRESINGE;CH;8507420;46.220066, 6.239697;Y
MONT02;Annemasse-Parc Montessuit;ANNEMASSE;FR;1400021;46.194225, 6.23104;Y
LCRE00;Les Crêts;TROINEX;CH;8588801;46.164989, 6.147032;Y
MORL00;Grand-Saconnex, Crêts-Morillon;LE GRAND-SACONNEX;CH;8592940;46.228764, 6.127565;Y
MORL01;Grand-Saconnex, Crêts-Morillon;LE GRAND-SACONNEX;CH;8592940;46.228661, 6.128397;Y
LERO10;Le Rolliet;PLAN-LES-OUATES;CH;8592984;46.171597, 6.108388;Y
MPAR00;Maison des Parlements;LE GRAND-SACONNEX;CH;8592852;46.225796, 6.123813;Y
LFOR00;Le-Fort;COLOGNY;CH;8592748;46.209049, 6.180614;Y
LFRG00;La Forge;JUSSY;CH;8592963;46.232384, 6.250055;Y
MRIC00;Moulin-de-Richelien;COLLEX-BOSSY;CH;8595675;46.280861, 6.137326;Y
LFRG01;La Forge;JUSSY;CH;8592963;46.232204, 6.249877;Y
LHCY01;Cessy-Les Hauts;CESSY;FR;1401679;46.32502, 6.065297;Y
MRNE99;Moraines;CAROUGE;CH;8592678;46.181885, 6.144495;Y
MSIL00;Marsillon;VEYRIER;CH;8593204;46.167484, 6.154846;Y
LMLD00;Les Maladières;SATIGNY;CH;8593096;46.223156, 6.059194;Y
MSNT00;Maisonnette;BERNEX;CH;8592658;46.163223, 6.048759;Y
MSNT01;Maisonnette;BERNEX;CH;8592658;46.16328, 6.049005;Y
LOCH02;En Louche;PERLY-CERTOUX;CH;8593047;46.157246, 6.096776;Y
LOEX00;Loëx-Hôpital;BERNEX;CH;8587903;46.198849, 6.085761;Y
MTBL00;Mont-Blanc;GENÈVE;CH;8592864;46.207062, 6.147279;Y
MTFL01;Montfleury;VERSOIX;CH;8593188;46.291451, 6.163692;Y
MTOU01;Meinier-Tour;MEINIER;CH;8587077;46.245819, 6.231465;Y
LOVR00;Loveré;VANDOEUVRES;CH;8593134;46.209, 6.201361;Y
LQUI01;Les Quibières;VEYRIER;CH;8593203;46.173084, 6.182375;Y
MUET01;Musée d'ethnographie;GENÈVE;CH;8592868;46.198025, 6.136428;Y
MUGE01;Muguets;VEYRIER;CH;8593206;46.171303, 6.160351;Y
MYCT00;Meyrin, Citadelle;MEYRIN;CH;8511624;46.234966, 6.096779;Y
LUCH02;Bernex-Luchepelet;BERNEX;CH;8508130;46.177849, 6.073008;Y
MYRN03;Meyrin-Village;MEYRIN;CH;8593026;46.229458, 6.071778;Y
MYST00;Meyrin, Stierlin;MEYRIN;CH;8511627;46.238129, 6.092629;Y
MYST01;Meyrin, Stierlin;MEYRIN;CH;8511627;46.238178, 6.092641;Y
NADA01;Nant-d'Avril;SATIGNY;CH;8504812;46.225552, 6.056787;Y
LUGE00;Lully-Village;BERNEX;CH;8592656;46.164433, 6.073512;Y
NAIS00;Nant-d'Aisy;ANIÈRES;CH;8592764;46.270844, 6.219143;Y
LUGE01;Lully-Village;BERNEX;CH;8592656;46.163914, 6.072165;Y
NAMA00;Nant-Malet;PLAN-LES-OUATES;CH;8593063;46.165539, 6.122508;Y
LULI00;Lullier;JUSSY;CH;8507428;46.227699, 6.255511;Y
NAMA01;Nant-Malet;PLAN-LES-OUATES;CH;8593063;46.165779, 6.122774;Y
LULY00;Lully-Croisée;BERNEX;CH;8587076;46.162849, 6.070612;Y
NANT01;Le Nant;LE GRAND-SACONNEX;CH;8592647;46.246452, 6.128488;Y
NATI12;Nations;GENÈVE;CH;8587058;46.222713, 6.139714;Y
LUPL00;Lullier-Plantais;JUSSY;CH;8507426;46.229923, 6.259689;Y
LYIN00;Ferney-Lycée;FERNEY-VOLTAIRE;FR;1401739;46.26305, 6.115363;Y
NATI14;Nations;GENÈVE;CH;8587058;46.222397, 6.138983;Y
NATI18;Nations;GENÈVE;CH;8587058;46.222771, 6.140114;Y
MACH00;Machéry;LE GRAND-SACONNEX;CH;8592946;46.243839, 6.129899;Y
NATI22;Nations;GENÈVE;CH;8587058;46.222309, 6.138894;Y
MACH01;Machéry;LE GRAND-SACONNEX;CH;8592946;46.243763, 6.130199;Y
MACH02;Machéry;LE GRAND-SACONNEX;CH;8592946;46.243496, 6.129065;Y
NAVI00;Navigation;GENÈVE;CH;8592871;46.211964, 6.149625;Y
MACN00;Malval-Centre Nature;DARDAGNY;CH;8595951;46.216293, 5.996171;Y
NAVI01;Navigation;GENÈVE;CH;8592871;46.211781, 6.149591;Y
MACP00;Malval-Chapelle;DARDAGNY;CH;8595950;46.20998, 5.993449;Y
MAHA01;Malval-Hameau;DARDAGNY;CH;8592771;46.210972, 5.98921;Y
MAIL01;Maillard;MEYRIN;CH;8595026;46.228741, 6.064951;Y
MAIX01;Maisonnex;MEYRIN;CH;8593018;46.232128, 6.060302;Y
MALA02;Malagnou;CHÊNE-BOUGERIES;CH;8587056;46.193302, 6.177012;Y
OBGE01;Observatoire de Genève;VERSOIX;CH;8595668;46.303707, 6.132418;Y
MANC00;Mancy;COLLONGE-BELLERIVE;CH;8592736;46.241718, 6.201214;Y
MANC01;Mancy;COLLONGE-BELLERIVE;CH;8592736;46.242889, 6.202653;Y
MANU00;Manufactures;PLAN-LES-OUATES;CH;8595036;46.164951, 6.105507;Y
ONBC01;Onex-Bois Carrien;ONEX;CH;8593032;46.191219, 6.100901;Y
MANU02;Manufactures;PLAN-LES-OUATES;CH;8595036;46.165012, 6.104678;Y
ONEX00;Onex-Salle communale;ONEX;CH;8587080;46.183327, 6.099851;Y
MAON00;Maison Onésienne;ONEX;CH;8593037;46.189255, 6.101519;Y
ONMA00;Onex-Marché;ONEX;CH;8593038;46.192093, 6.102965;Y
MAPA00;Maison de la Paix;GENÈVE;CH;8592825;46.220104, 6.145414;Y
OUCH00;Les Ouches;GENÈVE;CH;8595020;46.210262, 6.117319;Y
OUCH01;Les Ouches;GENÈVE;CH;8595020;46.209763, 6.118653;Y
MARB00;Les Marbriers;LANCY;CH;8592997;46.196541, 6.118092;Y
OULA00;Les Oulaines;BERNEX;CH;8592759;46.168278, 6.07901;Y
MARG00;Marguerite;ANIÈRES;CH;8592626;46.272923, 6.220666;Y
OULA01;Les Oulaines;BERNEX;CH;8592759;46.16888, 6.079642;Y
MATE02;Maternité-Pédiatrie;GENÈVE;CH;8592853;46.191322, 6.146071;Y
OXFR01;Ornex-Fruitière;ORNEX;FR;1401767;46.272476, 6.096075;Y
MEES01;Meinier-Essert;MEINIER;CH;8595673;46.244785, 6.223773;Y
MEPR01;Meinier-Pralys;MEINIER;CH;8593004;46.243702, 6.226442;Y
PAIL00;Balexert-Pailly;VERNIER;CH;8593165;46.219734, 6.114082;Y
MEPR04;Meinier-Pralys;MEINIER;CH;8593004;46.243225, 6.226466;Y
PALE02;Palettes;LANCY;CH;8592988;46.177383, 6.122015;Y
METR01;Métropole;GENÈVE;CH;8592856;46.203346, 6.150774;Y
PALE08;Palettes;LANCY;CH;8592988;46.177074, 6.122087;Y
PARC01;Parc et plage des Eaux-Vives;GENÈVE;CH;8592876;46.209221, 6.167197;Y
MIDE00;Mon-Idée;THÔNEX;CH;8593119;46.20369, 6.221993;Y
PBAL01;Petit-Bel-Air;CHÊNE-BOURG;CH;8592711;46.203442, 6.20312;Y
PBAL05;Petit-Bel-Air;CHÊNE-BOURG;CH;8592711;46.203926, 6.203848;Y
MILE01;Miléant;GENÈVE;CH;8592858;46.204739, 6.127975;Y
PEDI01;Pédiatrie;GENÈVE;CH;8503332;46.190048, 6.148848;Y
MLGN01;Malagny;GENTHOD;CH;8592933;46.271523, 6.159189;Y
MLPT00;Malpertuis;BERNEX;CH;8592659;46.182278, 6.064179;Y
PEIL02;Peillonnex;CHÊNE-BOURG;CH;8592709;46.194118, 6.194535;Y
MNEU03;Maisons-Neuves;CORSIER;CH;8592763;46.262112, 6.231013;Y
PELO00;La Pelotière;VERSOIX;CH;8593187;46.274456, 6.164323;Y
PEMA02;Perly-Mairie;PERLY-CERTOUX;CH;8593048;46.155449, 6.090127;Y
PEUP00;Peupliers;JUSSY;CH;8592967;46.238674, 6.280556;Y
PFLE01;Pré-Fleuri;PLAN-LES-OUATES;CH;8593065;46.166275, 6.107224;Y
MOLE01;Môle;GENÈVE;CH;8592863;46.213139, 6.145281;Y
PFUM00;Vernier-Parfumerie;VERNIER;CH;8593166;46.205326, 6.076141;Y
MOLL00;Mollaz;LACONNEX;CH;8592972;46.154221, 6.03357;Y
PGRA01;Petite-Grave;CARTIGNY;CH;8587072;46.173454, 6.041557;Y
MOLL01;Mollaz;LACONNEX;CH;8592972;46.15435, 6.033877;Y
PHIL00;Philosophes;GENÈVE;CH;8592881;46.196659, 6.146165;Y
PICY00;Lancy-Piscine;LANCY;CH;8592991;46.179184, 6.121531;Y
PITH01;Pictet-Thellusson;CAROUGE;CH;8592842;46.189045, 6.131164;Y
PJAR00;Pré-Jardinier;PLAN-LES-OUATES;CH;8595037;46.162601, 6.12588;Y
PJAR02;Pré-Jardinier;PLAN-LES-OUATES;CH;8595037;46.163311, 6.127741;Y
MOUI00;La Mouille;VEYRIER;CH;8593200;46.165035, 6.183597;Y
PLAI00;La Plaine-Gare;DARDAGNY;CH;8587073;46.178471, 5.99975;Y
MOUI01;La Mouille;VEYRIER;CH;8593200;46.164711, 6.183216;Y
PLEY00;Palais Eynard;GENÈVE;CH;8595021;46.199966, 6.146838;Y
PLGE01;Genève-Plage;GENÈVE;CH;8587059;46.211582, 6.17208;Y
PLGE03;Genève-Plage;GENÈVE;CH;8587059;46.211586, 6.172313;Y
MRNE00;Moraines;CAROUGE;CH;8592678;46.18251, 6.143742;Y
PLIO02;Saint-Genis-Lion;SAINT-GENIS-POUILLY;FR;1401791;46.242123, 6.025038;Y
PLLT03;Pallanterie;COLLONGE-BELLERIVE;CH;8587071;46.24659, 6.215497;Y
PLNT01;Planet;BELLEVUE;CH;8592648;46.258148, 6.127558;Y
MSIL01;Marsillon;VEYRIER;CH;8593204;46.167709, 6.155048;Y
PLOU00;Plan-les-Ouates-Mairie;PLAN-LES-OUATES;CH;8587083;46.168663, 6.118198;Y
MTBL01;Mont-Blanc;GENÈVE;CH;8592864;46.207634, 6.146643;Y
PLPA02;Plainpalais;GENÈVE;CH;8587907;46.197704, 6.142965;Y
MTER00;Maison du Terroir;BERNEX;CH;8595014;46.165997, 6.076128;Y
PLPA07;Plainpalais;GENÈVE;CH;8587907;46.198349, 6.141953;Y
MTER01;Maison du Terroir;BERNEX;CH;8595014;46.165905, 6.076077;Y
PLTA00;Planta;VANDOEUVRES;CH;8593136;46.214214, 6.190603;Y
PLUL00;Pont-de-Lully;BERNEX;CH;8592661;46.163525, 6.075412;Y
PLUL01;Pont-de-Lully;BERNEX;CH;8592661;46.163437, 6.075647;Y
MTOU00;Meinier-Tour;MEINIER;CH;8587077;46.245781, 6.23153;Y
MTTA00;Motta;GENÈVE;CH;8592867;46.219982, 6.135255;Y
MUET02;Musée d'ethnographie;GENÈVE;CH;8592868;46.197876, 6.136004;Y
MURA02;Murailles;MEINIER;CH;8593003;46.242096, 6.245305;Y
PMIO00;Petit-Miolan;CHOULEX;CH;8592718;46.220367, 6.218329;Y
MUSE03;Muséum;GENÈVE;CH;8592870;46.198193, 6.158593;Y
MUVO00;Musée Voltaire;GENÈVE;CH;8592869;46.206985, 6.133609;Y
MUVO01;Musée Voltaire;GENÈVE;CH;8592869;46.207363, 6.134158;Y
NANT00;Le Nant;LE GRAND-SACONNEX;CH;8592647;46.246586, 6.128576;Y
PNEF00;Place de Neuve (fictif);GENÈVE;CH;8592885;46.201443, 6.144173;Y
NATI01;Nations;GENÈVE;CH;8587058;46.222172, 6.139;Y
POCH01;Port Choiseul;VERSOIX;CH;8593190;46.288486, 6.165682;Y
NATI11;Nations;GENÈVE;CH;8587058;46.221821, 6.139048;Y
POEM00;Thoiry-Pôle Emploi;THOIRY;FR;1401809;46.237686, 6.011397;Y
NATI19;Nations;GENÈVE;CH;8587058;46.221756, 6.137779;Y
NATI20;Nations;GENÈVE;CH;8587058;46.222675, 6.138186;Y
PONT01;Pontets;LANCY;CH;8592992;46.172905, 6.123508;Y
PONT03;Pontets;LANCY;CH;8592992;46.173267, 6.123551;Y
POST00;Poste;GENÈVE;CH;8592888;46.213413, 6.141322;Y
POST01;Poste;GENÈVE;CH;8592888;46.212582, 6.141096;Y
PPLA01;Ornex-Prénépla;ORNEX;FR;1401769;46.269913, 6.098278;Y
PR4700;Grand-Saconnex, P+R;LE GRAND-SACONNEX;CH;8592949;46.239716, 6.123386;Y
PRBE04;Bernex-P+R;BERNEX;CH;8592660;46.178345, 6.083162;Y
ONCI01;Onex-Cité;ONEX;CH;8593030;46.19062, 6.098722;Y
ONCI02;Onex-Cité;ONEX;CH;8593030;46.189613, 6.099088;Y
ONEX01;Onex-Salle communale;ONEX;CH;8587080;46.18359, 6.100492;Y
ONMA01;Onex-Marché;ONEX;CH;8593038;46.19199, 6.103395;Y
ORMA00;Ormeaux;GENÈVE;CH;8592873;46.206154, 6.136519;Y
PREC01;Pregnin, école;SAINT-GENIS-POUILLY;FR;1402497;46.266346, 6.039003;Y
ORMA01;Ormeaux;GENÈVE;CH;8592873;46.206005, 6.136341;Y
PREV00;Prévessin-Moëns-Mairie;PRÉVESSIN-MOËNS;FR;1401005;46.254574, 6.081095;Y
ORRO00;Ornex-Les Roussets;ORNEX;FR;1401768;46.263596, 6.102728;Y
PREV01;Prévessin-Moëns-Mairie;PRÉVESSIN-MOËNS;FR;1401005;46.254467, 6.080942;Y
OXFR00;Ornex-Fruitière;ORNEX;FR;1401767;46.272522, 6.09619;Y
PRGM02;Meyrin-Gare;MEYRIN;CH;8595029;46.220825, 6.075533;Y
PRGM07;Meyrin-Gare;MEYRIN;CH;8595029;46.221588, 6.074659;Y
PRGR00;Progrès;VERNIER;CH;8593168;46.210739, 6.076201;Y
PRLA01;La Pralay;GENTHOD;CH;8592932;46.268673, 6.158309;Y
PAGN01;Thoiry-Place d'Allemogne;THOIRY;FR;1402570;46.244526, 5.984167;Y
PRMO01;Pré-Monnard;LANCY;CH;8592993;46.186668, 6.116323;Y
PRPI00;Pré-Picot;COLOGNY;CH;8507355;46.203819, 6.175538;Y
PALE09;Palettes;LANCY;CH;8592988;46.176601, 6.122189;Y
PALE10;Palettes;LANCY;CH;8592988;46.176121, 6.121048;Y
PALE11;Palettes;LANCY;CH;8592988;46.176292, 6.120305;Y
PRSM00;Sous-Moulin;THÔNEX;CH;8588310;46.189949, 6.191975;Y
PRSM01;Sous-Moulin;THÔNEX;CH;8588310;46.19054, 6.192519;Y
PRSM02;Sous-Moulin;THÔNEX;CH;8588310;46.190681, 6.192307;Y
PRSM03;Sous-Moulin;THÔNEX;CH;8588310;46.18943, 6.191443;Y
PARC00;Parc et plage des Eaux-Vives;GENÈVE;CH;8592876;46.209572, 6.167772;Y
PRSM04;Sous-Moulin;THÔNEX;CH;8588310;46.189548, 6.191531;Y
PRSM05;Sous-Moulin;THÔNEX;CH;8588310;46.190132, 6.191983;Y
PBAL02;Petit-Bel-Air;CHÊNE-BOURG;CH;8592711;46.203243, 6.202672;Y
PBAL04;Petit-Bel-Air;CHÊNE-BOURG;CH;8592711;46.203999, 6.204079;Y
PBOC01;Pont-Bochet;THÔNEX;CH;8593109;46.209824, 6.216815;Y
PRVI00;Viry P+R;VIRY;FR;1401846;46.130093, 6.030348;Y
PRVT00;Préventorium;LANCY;CH;8592994;46.173035, 6.132907;Y
PCEA01;Pont-Céard-Gare;VERSOIX;CH;8593189;46.28775, 6.162624;Y
PDRI00;Pont-de-Drize;TROINEX;CH;8593125;46.163391, 6.149388;Y
PDRI01;Pont-de-Drize;TROINEX;CH;8593125;46.163757, 6.148964;Y
PSGE01;Presinge-Village;PRESINGE;CH;8587085;46.218754, 6.253502;Y
PEDO01;Perly-Douane;PERLY-CERTOUX;CH;8593046;46.152397, 6.091069;Y
PEIL00;Peillonnex;CHÊNE-BOURG;CH;8592709;46.19397, 6.196508;Y
PEIL01;Peillonnex;CHÊNE-BOURG;CH;8592709;46.194118, 6.195973;Y
PELO01;La Pelotière;VERSOIX;CH;8593187;46.27449, 6.164297;Y
PSSY00;Peissy;SATIGNY;CH;8587416;46.210621, 6.020063;Y
PENT01;Penthes;PREGNY-CHAMBÉSY;CH;8593078;46.232376, 6.138745;Y
PSTA00;Parc Stagni;CHÊNE-BOUGERIES;CH;8592698;46.195602, 6.186573;Y
PEPA00;Genève, Conservatoire populaire;GENÈVE;CH;8592879;46.197685, 6.151763;Y
PSUD00;Plein-Sud;THÔNEX;CH;8593121;46.20256, 6.219454;Y
PEVI00;Perly-Village;PERLY-CERTOUX;CH;8587081;46.156277, 6.092385;Y
PTAR00;Pont-d'Arve;GENÈVE;CH;8592887;46.194984, 6.143445;Y
PTAR01;Pont-d'Arve;GENÈVE;CH;8592887;46.194626, 6.143466;Y
PTAR02;Pont-d'Arve;GENÈVE;CH;8592887;46.195049, 6.14299;Y
PTLU01;Petit-Lullier;JUSSY;CH;8507424;46.23296, 6.267946;Y
PFON00;Pré-de-la-Fontaine;SATIGNY;CH;8593099;46.224155, 6.055254;Y
PTOU00;Les Petoux;PUPLINGE;CH;8593086;46.206455, 6.227245;Y
PFON01;Pré-de-la-Fontaine;SATIGNY;CH;8593099;46.224277, 6.055342;Y
PUMA01;Puplinge-Mairie;PUPLINGE;CH;8587086;46.211033, 6.232223;Y
PIGR01;Genthod-Pierre-Grise;GENTHOD;CH;8503085;46.261127, 6.148084;Y
PINC01;Pinchat-la-Tour;VEYRIER;CH;8593208;46.175789, 6.152565;Y
PITH00;Pictet-Thellusson;CAROUGE;CH;8592842;46.188908, 6.130816;Y
PXPH00;Palexpo-Halle 7;LE GRAND-SACONNEX;CH;8592937;46.23595, 6.115815;Y
PJAR01;Pré-Jardinier;PLAN-LES-OUATES;CH;8595037;46.162926, 6.125639;Y
PXPH01;Palexpo-Halle 7;LE GRAND-SACONNEX;CH;8592937;46.234859, 6.116463;Y
PLEV02;Place des Eaux-Vives;GENÈVE;CH;8592883;46.202293, 6.156566;Y
PXPO00;Palexpo;LE GRAND-SACONNEX;CH;8592950;46.233562, 6.118763;Y
PLEV03;Place des Eaux-Vives;GENÈVE;CH;8592883;46.201832, 6.15576;Y
PXPO11;Palexpo;LE GRAND-SACONNEX;CH;8592950;46.233494, 6.11813;Y
PLEY01;Palais Eynard;GENÈVE;CH;8595021;46.200092, 6.146719;Y
PYMA01;Pregny-Mairie;PREGNY-CHAMBÉSY;CH;8593077;46.237225, 6.14104;Y
PYVI01;Pregny-Village;PREGNY-CHAMBÉSY;CH;8587084;46.234745, 6.139426;Y
PLGE00;Genève-Plage;GENÈVE;CH;8587059;46.211597, 6.172351;Y
QARV01;Queue-d'Arve;GENÈVE;CH;8592891;46.195911, 6.129444;Y
PLIO00;Saint-Genis-Lion;SAINT-GENIS-POUILLY;FR;1401791;46.242355, 6.02585;Y
QARV02;Queue-d'Arve;GENÈVE;CH;8592891;46.196293, 6.128208;Y
PLLT02;Pallanterie;COLLONGE-BELLERIVE;CH;8587071;46.24688, 6.215893;Y
QARV03;Queue-d'Arve;GENÈVE;CH;8592891;46.195904, 6.127963;Y
PLOU01;Plan-les-Ouates-Mairie;PLAN-LES-OUATES;CH;8587083;46.168545, 6.118123;Y
PLPA00;Plainpalais;GENÈVE;CH;8587907;46.198063, 6.143022;Y
RCPS01;Route de Compois;MEINIER;CH;8593005;46.237583, 6.242617;Y
PLPA04;Plainpalais;GENÈVE;CH;8587907;46.197681, 6.143549;Y
RDAY01;Roday;PLAN-LES-OUATES;CH;8593055;46.163288, 6.13911;Y
PLPA08;Plainpalais;GENÈVE;CH;8587907;46.198124, 6.142787;Y
PLTA01;Planta;VANDOEUVRES;CH;8593136;46.214241, 6.190447;Y
RENN01;Genthod-Rennex;GENTHOD;CH;8503080;46.267551, 6.150345;Y
REPE00;Repentance;COLLONGE-BELLERIVE;CH;8592738;46.255211, 6.223449;Y
PMAR00;Puplinge-Marquis;PUPLINGE;CH;8593087;46.213375, 6.234413;Y
PMAR01;Puplinge-Marquis;PUPLINGE;CH;8593087;46.213417, 6.234581;Y
RIEU00;Rieu;GENÈVE;CH;8592894;46.196194, 6.166698;Y
RIEU01;Rieu;GENÈVE;CH;8592894;46.196022, 6.166754;Y
RIEU03;Rieu;GENÈVE;CH;8592894;46.195358, 6.165486;Y
RIGO00;Genève-Sécheron-Gare;GENÈVE;CH;8592895;46.22337, 6.144611;Y
RIVE00;Rive;GENÈVE;CH;8587061;46.201763, 6.15282;Y
PNEV00;Place de Neuve;GENÈVE;CH;8592885;46.201035, 6.144584;Y
RIVE01;Rive;GENÈVE;CH;8587061;46.20155, 6.153603;Y
PNEV01;Place de Neuve;GENÈVE;CH;8592885;46.201279, 6.144228;Y
RIVE02;Rive;GENÈVE;CH;8587061;46.201923, 6.152441;Y
PNEV02;Place de Neuve;GENÈVE;CH;8592885;46.200996, 6.143795;Y
RIVE05;Rive;GENÈVE;CH;8587061;46.2015, 6.153552;Y
PNEV04;Place de Neuve;GENÈVE;CH;8592885;46.201, 6.1436;Y
RIVE09;Rive;GENÈVE;CH;8587061;46.201645, 6.151813;Y
PNEV05;Place de Neuve;GENÈVE;CH;8592885;46.201504, 6.144029;Y
RIVE11;Rive;GENÈVE;CH;8587061;46.202789, 6.153457;Y
POCH00;Port Choiseul;VERSOIX;CH;8593190;46.28907, 6.165759;Y
POGA00;Pougny-Gare;POUGNY;FR;1401775;46.143749, 5.960643;Y
POLT01;Thoiry-Place en Poulet;THOIRY;FR;1401808;46.247482, 5.989664;Y
POMI00;Le Pommier;LE GRAND-SACONNEX;CH;8592945;46.230591, 6.124876;Y
PONT00;Pontets;LANCY;CH;8592992;46.172974, 6.123066;Y
RLAC00;Rue du Lac;GENÈVE;CH;8592900;46.203529, 6.157521;Y
POTE01;Poterie;GENÈVE;CH;8592889;46.212093, 6.133267;Y
POUS00;Peney-Dessous;SATIGNY;CH;8587388;46.200928, 6.0436;Y
POUS01;Peney-Dessous;SATIGNY;CH;8587388;46.200817, 6.043875;Y
PPAL00;Prés-Palais;CORSIER;CH;8592765;46.266911, 6.216766;Y
PPIN00;Plateau de Pinchat;VEYRIER;CH;8587036;46.171803, 6.142338;Y
PPIN01;Plateau de Pinchat;VEYRIER;CH;8587036;46.171932, 6.142361;Y
PPLA00;Ornex-Prénépla;ORNEX;FR;1401769;46.269325, 6.098747;Y
PPLA02;Ornex-Prénépla;ORNEX;FR;1401769;46.269447, 6.0982;Y
ROUE00;Rouette;CHOULEX;CH;8592719;46.230927, 6.213075;Y
PPOL01;Pré-Polly;BERNEX;CH;8592662;46.161789, 6.067441;Y
PRBE01;Bernex-P+R;BERNEX;CH;8592660;46.179478, 6.081748;Y
RPOS01;Le Reposoir;VEYRIER;CH;8593202;46.169327, 6.177982;Y
PRBE02;Bernex-P+R;BERNEX;CH;8592660;46.17934, 6.082231;Y
RSMA00;Collonge-Bellerive, Pré-d'Orsat;COLLONGE-BELLERIVE;CH;8592727;46.256882, 6.207925;Y
PRBE03;Bernex-P+R;BERNEX;CH;8592660;46.178398, 6.082513;Y
RTTE01;Rochette;ONEX;CH;8593042;46.182388, 6.102374;Y
PRCE00;Prévessin-CERN;PRÉVESSIN-MOËNS;FR;1401782;46.254276, 6.059494;Y
RUNO01;Russin-Noirettes;RUSSIN;CH;8593090;46.193222, 6.016552;Y
RUSS00;Russin-Village;RUSSIN;CH;8587087;46.18858, 6.013693;Y
RUSS01;Russin-Village;RUSSIN;CH;8587087;46.188538, 6.013655;Y
